16.07.2015,Zentrale,Buch über Algerien,"","esc en Geschenkelager"
"","","","",""
16.07.2015,Zentrale,"Kunsthandwerk, Dolche","","esc en Geschenkelager"
"","","","",""
16.07.2015,Zentrale,Buch über Katar,"","esc en Geschenkelager"
"","","","",""
16.07.2015,Zentrale,"Kunsthandwerk, Kiste Indien","","esc en Geschenkelager"
"","","","",""
16.07.2015,Zentrale,DVD über Neuseeland,"","esc en Geschenkelager"
"","","","",""
12.06.2015,Zentrale,"Lampe, Holz (010-7)","",""
"","","","",""
17.06.2015,Zentrale,Manschettenknöpfe,"","esc en Geschenkelager"
"","","","",""
"",Zentrale,Silbermünze in Herzform mit Schwanenmotiv,"","Geschenkelager"
"","","","",""
16.07.2015,Zentrale,Saxophonspieler-Holzfigur (010-6),"",""
"","","","",""
10.08.2015,Zentrale,Falke auf Handschuh silberfarben,"","esc en Geschenkelager"
"","","","",""
16.08.2015,Zentrale,Holzdose,"","esc en Geschenkelager"
"","","","",""
29.08.2015,Zentrale,Die Maus (Büro BM),"","esc en Geschenkelager"
"","","","",""
18.08.2015,Zentrale,"Wandteller, Silber","","esc en Geschenkelager"
"","","","",""
20.08.2015,Zentrale,"Schmuckschatulle, Holz","","esc en Geschenkelager"
"","","","",""
28.08.2015,Zentrale,"Gefäß, Silber","","esc en Geschenkelager"
"","","","",""
"","","","",""
30.08.2015,Zentrale,DVD,"","esc en Geschenkelager"
"","","","",""
30.08.2015,Zentrale,"Vase, Lapislazuli","","esc en Geschenkelager"
"","","","",""
30.08.2015,Zentrale,"erzens er, a s azu e e 
n 
- - 
von 
z
übergeben)","","esc en Geschenkelager"
"","","","",""
31.08.2015,Zentrale,"Schale, Silber","","esc en Geschenkelager"
"","","","",""
31.08.2015,Zentrale,"Schale, Silber","","esc en Geschenkelager"
"","","","",""
31.08.2015,Zentrale,"Schale, Silber","","esc en Geschenkelager"
"","","","",""
30.08.2015,Zentrale,"Notizbuch, Leder mit Bambusstiften","","esc en Geschenkelager"
"","","","",""
30.08.2015,Zentrale,Plakette mit Medaille,"","esc en Geschenkelager"
"","","","",""
30.08.2015,Zentrale,"Buch, in Leder gebunden","","esc en Geschenkelager"
"","","","",""
30.08.2015,Zentrale,Teppich (010-0),"",""
"","","","",""
nicht bekannt,Zentrale,"Book of Ecclesiastes, of the Preacher, illustrations by
Ernst Neizvestny","","Geschenkelager"
"","","","",""
18.09.2015,Zentrale,"Schale, Glas mit Metalldeko","","esc en Geschenkelager"
"","","","",""
18.09.2015,Zentrale,Porzellanteller und -flasche,"","esc en Geschenkelager"
"","","","",""
18.09.2015,Zentrale,Vase,"","esc en Geschenkelager"
"","","","",""
21.09.2015,Zentrale,"Boot, Porzellan","","esc en Geschenkelager"
"","","","",""
21.09.2015,Zentrale,Kanne,"","esc en Geschenkelager"
"","","","",""
21.09.2015,Zentrale,Zuckerdose,"","esc en Geschenkelager"
"","","","",""
21.09.2015,Zentrale,Milchkännchen,"","esc en Geschenkelager"
"","","","",""
21.09.2015,Zentrale,"Tassen, Untertassen","","esc en Geschenkelager"
"","","","",""
22.09.2015,Zentrale,Kanne,"","esc en Geschenkelager"
"","","","",""
22.09.2015,Zentrale,Milchkännchen,"","esc en Geschenkelager"
"","","","",""
22.09.2015, Zentrale ,Zuckerdose ,lager
22.09.2015, Zentrale ,Untertassen ,lager
22.09.2015, Zentrale ,Tassen ,lager
21.09.2015, Zentrale ,Acryl auf Leinwand ,lager
30.09.2015, Zentrale ,"gerahmtes Bild zisil. Blume, Silber ",lager
14.04.2015, Zentrale ,"Holzschachtel mit ""Pfauenbild"" ",lager
