09.08.2011,Zentrale,Balkan Reise,,"Lager
Geschenke"
10.08.2011,Zentrale,Balkan Reise,,"Lager
Geschenke"
11.08.2011,Zentrale,Balkan Reise,,"Lager
Geschenke"
11.08.2011,Zentrale,Balkan Reise,,"Lager
Geschenke"
14.07.2011,Zentrale,AM Kolumbien,,"Lager
Geschenke"
06.09.2011,Zentrale,GS ASEAN,,"Lager
Geschenke"
06.09.2011,Zentrale,GS ASEAN,,"Lager
Geschenke"
06.09.2011,Zentrale,AM Portugal,,"Lager
Geschenke"
12.09.2011,Zentrale,AM Jordanien,,"Lager
Geschenke"
13.09.2011,Zentrale,AM'in Liechtenstein,,"Lager
Geschenke"
14.09.2011,Zentrale,AM Malta,,"Lager
Geschenke"
14.09.2011,Zentrale,Saudischer Botschafter,,"Lager
Geschenke"
,,,,
14.09.2011,Zentrale,Vorsitzender Brasil Board,,"Lager
Geschenke"
,,,,
30.09.2011,Zentrale,N.N.,"ber 1.000",Tresor
,,,,
30.09.2011,Zentrale,N.N.,,"Lager
Geschenke"
,,,,
30.09.2011,Zentrale,USA,,"Lager
Geschenke"
,,,,
30.09.2011,Zentrale,Saudi-Arabien,,"Lager
Geschenke"
,,,,
30.09.2011,Zentrale,Tunesien,,"Lager
Geschenke"
,,,,
30.09.2011,Zentrale,Sultan von Brunei,,"Lager
Geschenke"
,,,,
30.09.2011,Zentrale,Südkorea,,"Lager
Geschenke"
,,,,
30.09.2011,Zentrale,Belgien,,"Lager
Geschenke"
,,,,
30.09.2011,Zentrale,China,,"Lager
Geschenke"
,,,,
30.09.2011,Zentrale,"Besuch Türkischer
Staatspräsident Gül",,"Lager
Geschenke"
,,,,
19.09.2011,Zentrale,Präsident Türkei,,"Lager
Geschenke"
,,,,
18.09.2011,Zentrale,Herrn Schapira,,"Lager
Geschenke"
,,,,
28.09.2011,Zentrale,Governeur Mexiko,,"Lager
Geschenke"
,,,,
04.10.2011,Zentrale,Niederlande Reise,,"Lager
Geschenke"
,,,,
18.10.2011,Paris,N.N.,"71","Lager
Geschenke"
,,,,
31.10.2011,New Delhi,N.N.,"70",
,,,,
11.10.2011,Zentrale,AM Island,,BM-Büro
,,,,
12.10.2011,Zentrale,AM Ecuador,,"Lager
Geschenke"
,,,,
13.10.2011,Zentrale,AM Türkei,,"Lager
Geschenke"
,,,,
13.10.2011,Zentrale,"Minister European Union Affairs,
Türkei",,"Lager
Geschenke"
08.10.2011,Zentrale,"Landwirtschaftsminister Italien,
ANUGA Köln",,"Lager
Geschenke"
08.10.2011,Zentrale,"Landwirtschaftsminister Italien,
ANUGA Köln",,"Lager
Geschenke"
08.10.2011,Zentrale,"Wirtschaftsminister Thailand,
ANUGA Köln",,"Lager
Geschenke"
08.10.2011,Zentrale,"Wirtschaftsminister Thailand,
ANUGA Köln",,"Lager
Geschenke"
14.10.2011,Zentrale,UN Institutionen Bonn,,"Lager
Geschenke"
18.10.2011,Zentrale,Präsident Uruguay,,"Lager
Geschenke"
21.10.2011,Zentrale,AM Peru,,"Lager
Geschenke"
21.10.2011,Zentrale,Tunesischer Botschafter,,"Lager
Geschenke"
24.10.2011,Zentrale,Secretary Chief Hongkong,,"Lager
Geschenke"
25.10.2011,Zentrale,Premierministerin Bangladesch,,"Lager
Geschenke"
17.11.2011,Zentrale,N.N.,,"Lager
Geschenke"
17.11.2011,Zentrale,"Traian Basescu Präsident
Rumänien",,"Lager
Geschenke"
17.11.2011,Zentrale,N.N.,,"Lager
Geschenke"
01.11.2011,Zentrale,AM Tadjikistan,,"Lager
Geschenke"
01.11.2011,Zentrale,AM Tadjikistan,,"Lager
Geschenke"
28.10.2011,Zentrale,AM Armenien,,"Lager
Geschenke"
09.11.2011,Zentrale,AM Albanien,,"Lager
Geschenke"
11.11.2011,Zentrale,Präsident Rumänien,,"Lager
Geschenke"
,,,,
17.11.2011,Zentrale,Reise Turkmenistan,,"Lager
Geschenke"
,,,,
18.11.2011,Zentrale,Außenminister Pakistan,,"Lager
Geschenke"
,,,,
18.11.2011,Zentrale,Chief of Army Staff Pakistan,,"Lager
Geschenke"
,,,,
18.11.2011,Zentrale,Chief of Army Staff Pakistan,,"Lager
Geschenke"
,,,,
18.11.2011,Zentrale,Präsident Pakistan,,"Lager
Geschenke"
,,,,
18.11.2011,Zentrale,Präsident Pakistan,,"Lager
Geschenke"
,,,,
19.11.2011,Zentrale,Pakistan Reise,,"Lager
Geschenke"
,,,,
20.11.2011,Zentrale,AM Italien,,"Lager
Geschenke"
,,,,
23.11.2011,Zentrale,Wirtschaftsminister Costa Rica,,"Lager
Geschenke"
,,,,
28.11.2011,Zentrale,Kronprinz Bahrain,,"Lager
Geschenke"
,,,,
28.11.2011,Zentrale,Kronzprinz Bahrain,,BM-Büro
,,,,
29.11.2011,Zentrale,König Jordanien,,"Lager
Geschenke"
,,,,
30.11.2011,Zentrale,"Botschafter Polen 
Ende EU
Präsidentschaft)",,"Lager
Geschenke"
,,,,
02.12.2011,Zentrale,AM Nigeria,,"Lager
Geschenke"
,,,,
05.12.2011,Zentrale,Afghanistan Konferenz,,"Lager
Geschenke"
,,,,
05.12.2011,Zentrale,Afg Konf – Vize AM Usbekistan,,"Lager
Geschenke"
,,,,
05.12.2011,Zentrale,Afg Konf – AM Malysia,,"Lager
Geschenke"
,,,,
05.12.2011,Zentrale,Afg Konf – AM Turkmenistan,,"Lager
Geschenke"
,,,,
05.12.2011,Zentrale,Afg Konf – AM Turkmenistan,,"Lager
Geschenke"
,,,,
05.12.2011,Zentrale,Afg Konf – AM Turkmenistan,,"Lager
Geschenke"
,,,,
05.12.2011,Zentrale,Afg Konf – AM Indonesien,,"Lager
Geschenke"
,,,,
06.12.2011,Zentrale,OSZE Konferenz,,"Lager
Geschenke"
,,,,
,,,,
06.12.2011,Zentrale,OSZE Konferenz,,"Lager
Geschenke"
,,,,
07.12.2011,Zentrale,AM China,,"Lager
Geschenke"
,,,,
???,Zentrale,Herren-Armbanduhr Tissot,"350","Lager
Geschenke"
,,,,
???,Zentrale,Herren-Armbanduhr Tag Heuer,,Tresor
,,,,
???,Zentrale,Teller mit floralem Muster,,"Lager
Geschenke"
,,,,
???,Zentrale,Vase mit Holzhalterung,,"Lager
Geschenke"
,,,,
15.09.2011,Zentrale,Stiftschale,,Sts Büro
,,,,
23.09.2011,Zentrale,"Schale, blau, florale Muster, IRAN",,"Lager
Geschenke"
,,,,
???,Zentrale,Bild mit goldfarbenen Rahmen,,"Lager
Geschenke"
,,,,
,Zentrale,N.N.,,"Lager
Geschenke"
,,,,
,Zentrale,"Vorstand d. EnBW, Hrn.
Baumgärtner",,"Lager
Geschenke"
,,,,
,Zentrale,N.N.,,"Lager
Geschenke"
,,,,
06.12.2011,Zentrale,Botschafterin Oman,,"Büro des 3-B-
1, Raum
4.0.47"
,,,,
30.12.2011,Zentrale,"übermittelt durch die Poststelle,
keine weiteren Angaben",,"Lager
Geschenke"
,,,,
04.01.202,Zentrale,,,"Büro des 3-B-
3, Raum
4.0.39"
,,,,
20.12.2011,Zentrale,silbernes Weihrauchbecken,,"Lager
Geschenke"
,,,,
20.12.2011,Zentrale,goldene Manschettenknöpfe,,"Lager
Geschenke"
,,,,
20.12.2011,Zentrale,silberne Lupe,,"Lager
Geschenke"
,,,,
20.12.2011,Zentrale,Damenohrringe,,"Lager
Geschenke"
,,,,
20.12.2011,Zentrale,Hugo Boss Eau de Toilette,,
,,,,
04.01.2012,Zentrale,"Manschettenknöpfe Fa.
Cottmann&Ludwig",,"Lager
Geschenke"
,,,,
28.12.2011,Zentrale,Manschettenknöpfe,,"Lager
Geschenke"
,,,,
28.12.2011,Zentrale,Boss Krawatte,,"Lager
Geschenke"
,,,,
,,,,
27.12.2012,Zentrale,Manschettenknöpfe,,"Lager
Geschenke"
,,,,
28.12.2011,Zentrale,Armbanduhr von Tissot,"ca. 350","Lager
Geschenke"
,,,,
07.12.2011,Zentrale,"Handgefertigte Uhrenkiste aus
Kokosholz (dunkelbraun)",,"Lager
Geschenke"
,,,,
05.12.2011,Zentrale,Beiger Schal,,"Lager
Geschenke"
,,,,
05.12.2011,Zentrale,"Oda Sherbet Cup – Osmanh
Collection (grün/gold)",,"Lager
Geschenke"
,,,,
15.12.2011,Zentrale,"Fotographien + 1 goldfarbene
Münze in braunem,
flaschenförmigem Lederetui",,"Lager
Geschenke"
,,,,
15.12.2011,Zentrale,CDs in grünem Etui,,"Lager
Geschenke"
,,,,
15.12.2011,Zentrale,Bildband Aserbaidschan,,"Lager
Geschenke"
,,,,
16.12.2011,Zentrale,Roter Teppich,,"Lager
Geschenke"
,,,,
16.12.2011,Zentrale,"Buch „Akhalteke – our Pride and
Glory“, Gurbanguly
Berdymukhamedov",,"Lager
Geschenke"
,,,,
16.12.2011,Zentrale,"Buch „The Flight of Celestial
Race Horses“",,"Lager
Geschenke"
,,,,
09.12.2011,Zentrale,"Buch „O Cavalo Arabe em
Portugal“ - Manuel H. D: Heleno",,"Lager
Geschenke"
,,,,
09.12.2011,Zentrale,"Silberne Manschettenknöpfe in
kleiner schwarzer Box",,"Lager
Geschenke"
,,,,
09.12.2011,Zentrale,Rot-blaue Krawatte,,"Lager
Geschenke"
,,,,
11.12.2011,Zentrale,Stuben Glass – Vogelfigur,,"Lager
Geschenke"
,,,,
11.12.2011,Zentrale,"Sammlung Glückwünsche zum
40. Gebrutstag von Franz
Rosenzweig",,"Lager
Geschenke"
,,,,
16.01.2012,Zentrale,Bonbonière aus Nickel,,"Lager
Geschenke"
,,,,
05.01.2012,Zentrale,"Hugo Boss
Krawatte+Manschettenknöpfe",,"Lager
Geschenke"
,,,,
06.01.2012,Zentrale,Schreibset der Fa. Daniel Hechter,,"Lager
Geschenke"
,,,,
04.01.2012,Zentrale,"Femme de Montblanc, EdP 75ml",,
,,,,
,,,,
28.12.2011,Rom,"EdT amorvero uomo, 50ml",,
,,,,
20.12.2011,Zentrale,Manschettenknöpfe RT,,"Lager
Geschenke"
,,,,
06.01.2012,Zentrale,Schreibset der Fa. Parker mit Etui,,"Lager
Geschenke"
,,,,
23.01.2012,Zentrale,silberne Kaffeekanne,,"Lager
Geschenke"
,,,,
16.01.2012,Zentrale,EdP L'Instant de Guerlain,,
,,,,
16.01.2012,Zentrale,"Schlüsselring und
Halsschmuckanhänger",,"Lager
Geschenke"
,,,,
04.01.2012,Zentrale,Teppich,,BM Vz
,,,,
10.01.2012,Zentrale,"Fliesenbild blau/grün Töne in
goldfarbenem Rahmen",,"Lager
Geschenke"
,,,,
10.01.2012,Zentrale,"Teller „Leptis Magna, the market“
(Goldtöne)",,"Lager
Geschenke"
,,,,
10.01.2012,Zentrale,CD „Musique Sera“,,"Lager
Geschenke"
,,,,
15.01.2012,Zentrale,"Buch „To Axion Esti – Gepriesen
Sei“ - Odysseas Elytis",,"Lager
Geschenke"
,,,,
15.01.2012,Zentrale,"Buch „Konstantinos Kavafis
Gedichte“",,"Lager
Geschenke"
,,,,
19.01.2012,Zentrale,"David und Kim Okrant „Exotic
Hardwood Box“",,"Lager
Geschenke"
,,,,
03.02.2012,Zentrale,"Silberner Wandteller mit GCC
Logo",,"Lager
Geschenke"
,,,,
06.02.2012,Zentrale,"Friedenstaube aus Holz auf
Perlmut",,"Lager
Geschenke"
,,,,
06.02.2012,Zentrale,"Hangestickter Tischläufer 
rot,
rosa, schwarz, grün)",,"Lager
Geschenke"
,,,,
06.02.2012,Zentrale,"Silberfarbene Friedenstaube auf
dunklem Sockel",,"Lager
Geschenke"
,,,,
01.01.2012,Zentrale,"Teller mit Verzierung aus 22
Karat Gold",,"Lager
Geschenke"
,,,,
01.01.2012,Zentrale,Mosaikbild,,"Lager
Geschenke"
,,,,
01.01.2012,Zentrale,Chinesische „Dekoration“,,"Lager
Geschenke"
,,,,
16.02.2012,Zentrale,Armbanduhr von Tissot,,Tresor
,,,,
16.02.2012,Zentrale,Armbanduhr,"70",Tresor
,,,,
16.12.2011,Zentrale,"hochwertige Armbanduhr von
Balmain",,Tresor
,,,,
,,,,
15.03.2010,Zentrale,"Gedenkmünze 50 
silber","160","Lager
Geschenke"
,,,,
04.02.2012,Zentrale,"Löwenfigur Nymphenburger
Porzellan",,"Lager
Geschenke"
,,,,
05.02.2012,Zentrale,Aalto vase miniature collectibles,,"Lager
Geschenke"
,,,,
07.02.2012,Zentrale,"Gemälde orange mit
Pferdemotiven in
Holzlederrahmen in brauner
Holzkiste",,"Lager
Geschenke"
,,,,
13.02.2012,Zentrale,"Oikos Texture Collection in
Holzbox",,"Lager
Geschenke"
,,,,
14.02.2012,Zentrale,"„Holzschnitzerei“ mit braunem
Sockel",,"Lager
Geschenke"
,,,,
13.02.2012,Zentrale,"Handgemachter Keramikteller mit
Blattmotiv",,"Lager
Geschenke"
,,,,
17.02.2012,Zentrale,"Vergoldete Nachbildung „Huaca“
in braunem Holzrahmen",,"Lager
Geschenke"
,,,,
13.02.2012,Zentrale,Silberner Schlüsselring,,"Lager
Geschenke"
,,,,
17.02.2012,Zentrale,Grubenlampe,,"Lager
Geschenke"
,,,,
24.02.2012,Zentrale,2 Drucke handsigniert,,"Lager
Geschenke"
,,,,
29.02.2012,Zentrale,Pferdestatue (silber),,"Lager
Geschenke"
,,,,
16.01.2012,Asmara,Herren-Armbanduhr Jaguar,"ca. 500",Tresor
,,,,
13.02.2012,Kiew,Herren-Armbanduhr,"ca. 70","Lager
Geschenke"
,,,,
23.02.2012,Zentrale,"Zwei Silber-Gedenkmünzen
Schmuckanhänger+Manchettenk
nöpfe Halbedelstein",,"Lager
Geschenke"
,,,,
17.02.2012,Prag,"Füllhalter Montblanc, Meisterstück
mit Gravur Skoda","ca. 350",Tresor
,,,,
21.02.2012,Zentrale,"2 Moccatassen und
Gebäckschale (Kütahya
Porzellan) Souvenirteller aus
Marmor",,"Lager
Geschenke"
,,,,
,,,,
07.03.2012,Zentrale,"Kunsthandwerk Silber in
schwarzem Rahmen",,"Büro Ref. 010-
4 (am
03.12.14
Abgabe an
Geschenkelag
er)"
,,,,
06.03.2012,Zentrale,Buch „Geometrie der Nacktheit“,,"Lager
Geschenke"
,,,,
06.03.2012,Zentrale,"Moser Gläser, 6 Stück",,BM Büro
,,,,
07.03.2012,Zentrale,"Wandteppich „Mann mit Hirsch“
(Erdtöne)",,"Lager
Geschenke"
,,,,
07.03.2012,Zentrale,8 Münzen in lackierter Holzbox,,"Lager
Geschenke"
,,,,
08.03.2012,Zentrale,Wanduhr mit Dorfmotiv (Kupfer),,"Lager
Geschenke"
,,,,
11.03.2012,Zentrale,"Ovale goldfarbene Plakette in
grüner Box",,"Lager
Geschenke"
,,,,
11.03.2012,Zentrale,Gerahmtes Foto BM mit GS GCC,,"Lager
Geschenke"
,,,,
11.03.2012,Zentrale,Handbemalter Holzteller,,"Lager
Geschenke"
,,,,
13.03.2012,Zentrale,"Nachbildung aus Terrakotta von
Mutter Teresa",,"Lager
Geschenke"
,,,,
???,Zentrale,3 gerahmte Bilder,,"Lager
Geschenke"
,,,,
???,Zentrale,Schwert,,"Lager
Geschenke"
,,,,
???,Zentrale,Rahmen mit Silberfiguren,,"Lager
Geschenke"
,,,,
???,Zentrale,Kleiner Wandläufer,,"Lager
Geschenke"
,,,,
???,Zentrale,"Holzkiste mit Silberfrosch +
Grüne Schale",,"Lager
Geschenke"
,,,,
02.12.2010,Zentrale,Rahmen mit Goldfigur,,"Lager
Geschenke"
,,,,
15.12.2010,Zentrale,Tischdecke/ >wurf,,"Lager
Geschenke"
,,,,
01.12.2011,Zentrale,CD,,"Lager
Geschenke"
,,,,
01.12.2011,Zentrale,CD-Sammlung,,"Lager
Geschenke"
,,,,
18.10.2011,Zentrale,Porzellanfigur,,"Lager
Geschenke"
,,,,
,,,,
01.12.2011,Zentrale,"Weihnachstgeschenke 2011
Druck 
Sondermarke",,"Lager
Geschenke"
,,,,
04.01.2012,Zentrale,Tischdecke,,"Lager
Geschenke"
,,,,
15.02.2012,Zentrale,Silberner Stift,,"Lager
Geschenke"
,,,,
15.02.2012,Zentrale,Holzkästchen,,"Lager
Geschenke"
,,,,
15.02.2012,Zentrale,Silbernes Kästchen,,"Lager
Geschenke"
,,,,
15.02.2012,Zentrale,Holzskulptur,,"Lager
Geschenke"
,,,,
15.02.2012,Zentrale,Teekanne,,"Lager
Geschenke"
,,,,
12.07.2012,Zentrale,Silberschale,,"Lager
Geschenke"
,,,,
???,Zentrale,Teetassen,,"Lager
Geschenke"
,,,,
???,Zentrale,Holzaufsteller (mit Gold verziert),,"Lager
Geschenke"
,,,,
???,Zentrale,Skyline (Glas),,"Lager
Geschenke"
,,,,
???,Zentrale,Glasaufsteller,,"Lager
Geschenke"
,,,,
???,Zentrale,"Diverse Bücher -
Weihnachtsgeschenke",,"Lager
Geschenke"
,,,,
???,Zentrale,Babuschka,,"Lager
Geschenke"
,,,,
???,Zentrale,Teppich,,"Lager
Geschenke"
,,,,
???,Zentrale,Figur mit Schnaps,,"Lager
Geschenke"
,,,,
08.03.2012,Harare,"Goldmünze (32 karat, 40 gr.)","ca. 1600",Tresor
,,,,
08.03.2012,Zentrale,Parfum „Amouage Gold“,"ca. 200","Lager
Geschenke"
,,,,
02.03.2012,Bern,Tuch „Königliche Bayern Edition“,,"Lager
Geschenke"
,,,,
14.03.2012,Zentrale,"Bild einer Uni, brauner Rahmen",,"Lager
Geschenke"
,,,,
14.03.2012,Zentrale,"Bild, spielende Kinder mit
goldbraunem Rahmen",,"Lager
Geschenke"
,,,,
14.03.2012,Zentrale,"Buch mit Teppichmotiven,
lilafarbener Einband",,"Lager
Geschenke"
,,,,
,,,,,,
14.03.2012,Zentrale,"4 quadratische Münzen in
dunkelbraunem Lederkasten",,"Lager
Geschenke",,
,,,,,,
14.03.2012,Zentrale,"Ölbild, Tasse mit Blumen",,"Büro Ref. 010-
1",,
,,,,,,
20.03.2012,Zentrale,Windlicht aus Holz geschnitzt,,"Lager
Geschenke",,
,,,,,,
05.03.2012,Djidda,"Mont Blanc Kugelschreiber +
Mont Blanc Lederbörse",,Tresor,,
,,,,,,
21.02.2012,Prag,"1 Krawattennadel, 1 Paar
Manschettenknöpfe, 1 Karaffe mit
6 Gläsern",,"Kraw.nadel
und
Manschetten
im Tresor,
Karaffenset im
Lager","Kraw.nadel
und
Manschetten
im Tresor,
Karaffenset im
Lager",,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,
,,,,,,
15.03.2012,Zentrale,4teiliges Schreibtischset aus Holz,,"Lager
Geschenke",,
,,,,,,
15.03.2012,Zentrale,Schmuckanhänger,,Tresor,,
,,,,,,
15.03.2012,Zentrale,"Reliefbild, 30x30cm",,"Lager
Geschenke",,
,,,,,,
20.03.2012,Zentrale,"„Dove Earrings“, gold in braunem
Rahmen",,"Lager
Geschenke",,
,,,,,,
21.03.2012,Zentrale,Russische Puppe „Matruschka“,,"berlassung
an BM
Westerwelle",,
,,,,,,
14.03.2012,Zentrale,I-Pod 8 GB,,"Lager
Geschenke",,
,,,,,,
23.03.2012,Zentrale,Brille Porsche Design,,"Lager
Geschenke",,
,,,,,,
23.03.2012,Zentrale,Brille Polo Ralph Lauren,,"Lager
Geschenke",,
,,,,,,
26.03.2012,Zentrale,"Korean Genre Painting coffee set
with Mandarin duck lids",,"Lager
Geschenke",,
,,,,,,
26.03.2012,Zentrale,"Abbildung 
Perlmutoptik
Verwaltungsgebäude der
Universität in braunem
Holzrahmen",,"Lager
Geschenke",,
,,,,,,
26.03.2012,Zentrale,"Samsung Galaxy Tablet GT-
P7500 mit Zubehör und Gipfel-
Silbermünze",,"Lager
Geschenke",,
,,,,,,
03.05.2012,Zentrale,Buch: Earthworks Bildband,25 Euro,"Lager
Geschenke",,
,,,,,,
03.05.2012,Zentrale,"Rolens Uhr, mit Lederarmband
und Wappen",50 Euro?,"Lager
Geschenke",,
,,,,,,
,,,,
03.05.2012,Zentrale,"Tag Heuer Uhr Aquaracer CAF
1111 Fz 5693",Ca. 900 Euro,"Lager
Geschenke"
,,,,
03.05.2012,Zentrale,Vase,"Nicht
feststellbar","Lager
Geschenke"
,,,,
03.05.2012,Zentrale,Cloisone 2 Porzellanschalen,Ca. 35 Euro?,"Lager
Geschenke"
,,,,
03.05.2012,Zentrale,Bilderrahmen Holz,Ca. 15 Euro,"Lager
Geschenke"
,,,,
03.05.2012,Zentrale,Präsentierteller,,"Lager
Geschenke"
,,,,
23.04.2012,Zentrale,"Bild mit Strand, Palmen, Hütten-
Motiv",,"Lager
Geschenke"
,,,,
24.04.2012,Zentrale,"Organizer in hellbraunem
Ledereinband, Faber-Castell",,"Lager
Geschenke"
,,,,
27.04.2012,Zentrale,"Louis Vuitton Tasche, Modell
Vassili PM (Büro des BM)",,"wird vom BM
genutzt"
,,,,
27.04.2012,Zentrale,Gedenkmedaille ASEAN Treffen,,"Lager
Geschenke"
,,,,
27.04.2012,Zentrale,"Glas-Gedenktafel mit Abbildung
Medical Park",,"Lager
Geschenke"
,,,,
27.04.2012,Zentrale,Seidentuch in grüner Papprolle,,"Lager
Geschenke"
,,,,
28.04.2012,Zentrale,Bilderrahmen Emaille blau,,"Lager
Geschenke"
,,,,
28.04.2012,Zentrale,"Handgemaltes Porzellangefäß
bunt",,"Lager
Geschenke"
,,,,
28.04.2012,Zentrale,"Handgemaltes 4teiliges
Teetassenservice – schwarz-weiß
bordeaux",,"Lager
Geschenke"
,,,,
28.04.2012,Zentrale,"Kleine Holzbox bemalt mit
Buddakopf",,"Lager
Geschenke"
,,,,
28.04.2012,Zentrale,"Anstecker kleiner vergoldeter
Elefant",,"Lager
Geschenke"
,,,,
29.04.2012,Zentrale,"Gerahmtes Bild
“Präsidentenpalast”",,"Lager
Geschenke"
,,,,
29.04.2012,Zentrale,Gerahmtes Bild “Pagode”,,"Lager
Geschenke"
,,,,
27.04.2012,Zentrale,"Kunststofftasche schwarz mit
ASEAN Logo",,"Lager
Geschenke"
,,,,
,,,,
09.05.2012,Pjöngjang,Signierte Vase mit floralem Motiv,,"Lager
Geschenke"
,,,,
09.05.2012,Pjöngjang,"Porzellangefäß mit floralem Motiv
und Wappen Portugal",,"Lager
Geschenke"
,,,,
09.05.2012,Pjöngjang,Maske mit rotem Bilderrahmen,,"Lager
Geschenke"
,,,,
09.05.2012,Pjöngjang,"silberfarbener Kugelschreiber mit
Visitenkartenetui",,"Lager
Geschenke"
,,,,
09.05.2012,Pjöngjang,"Kugelschreiben mit den Insignien
des Sultans von Brunei
Darussalam",,"Lager
Geschenke"
,,,,
09.05.2012,Pjöngjang,"1Al-Quds-Gedenmünze
„Palastine“",,"Lager
Geschenke"
,,,,
09.05.2012,Pjöngjang,Seidenschal,,"Lager
Geschenke"
,,,,
09.05.2012,Pjöngjang,"Silberplakette gerahmt Bosnien
Herzegowina",,"Lager
Geschenke"
,,,,
09.05.2012,Pjöngjang,"irdenes Teeservice mit
vergoldetem Besatz (1 Kanne, 6
Tassen)",,"Lager
Geschenke"
29.04.2012,Zentrale,Certificate for Meritorial Deeds,,"Lager
Geschenke"
,,,,
04.05.2012,Zentrale,"Bild Moredechai Rosenstein in
schwarzem Rahmen",,"Lager
Geschenke"
,,,,
09.05.2012,Zentrale,"Olbild auf Leinwand, Motiv Strand
in schwarzer Rolle",,"Lager
Geschenke"
,,,,
08.05.2012,Zentrale,"“Tagua” Kugelschreiber schwarz
in “Ebano” Holzbox",,"Lager
Geschenke"
,,,,
16.05.2012,Zentrale,"Mehrarmiger Kerzenständer
(Lapislazuli) in blauer Samtbox",,"Lager
Geschenke"
,,,,
20.05.2012,Zentrale,"Porzellan Schale rechteckig
(Pickard China, McLaughlin
Glazeware) mit Chicago Motiv",,"Lager
Geschenke"
,,,,
03.06.2012,Zentrale,"Briefbeschwerer aus Glas mit
zwei goldenen Pyramiden",,BM Büro
,,,,
03.06.2012,Zentrale,"Handbemalter Teller “Talavera”
mit Blumendekor (blau, gelb,
grün, rot)",,"Lager
Geschenke"
,,,,
,Zentrale,Goldfarbener Teller in roter Box,,"Lager
Geschenke"
,,,,
04.06.2012,Zentrale,"Kleine Glasweltkugel mit Sockel
aus Glas in blauer Samtbox",,"Lager
Geschenke"
,,,,
06.06.2012,Zentrale,"Nachbildung Federal National
Council (Glas, goldfarben)",,"Lager
Geschenke"
,,,,
06.05.2012,Zentrale,"Standbild mit silbernem Motiv
“Adler mit Burgturm”",,"Lager
Geschenke"
,,,,
07.06.2012,Zentrale,"Goldfarbener Teller mit Abbildung
“Kuleli Military Academy”",,"Lager
Geschenke"
,,,,
07.06.2012,Zentrale,"Silberfarbene längliche Platte und
Untertassen mit Tassen",,"Lager
Geschenke"
,,,,
07.06.2012,Zentrale,"S&S Haddad Jezzine's traditional
cutlery in blauer Box
(Käsemesserset)",,"Lager
Geschenke"
,,,,
07.06.2012,Zentrale,"S&S Haddad Jezzine's traditional
cutlery in cremefarbener Box
(Kuchengabelset)",,"Lager
Geschenke"
,,,,
07.06.2012,Zentrale,"Gerahmtes Bild “Byblos Figurines
– Temple of the Obelisks – 1800
B.C.)",,"Lager
Geschenke"
,,,,
,,,,"Lager
Geschenke"
,,,,
13.06.2012,Zentrale,"AZEZANA-Schal aus Seide
(Violetttöne)",,"Lager
Geschenke"
,,,,
21.06.2012,Zentrale,Braune Picard Ledertasche,,"wird vom BM
genutzt"
,,,,
23.06.2012,Zentrale,"6-teiliges Porzellan Tee-Service
“Shinepukur” (weiß mit silbernen
Farbsegmenten)",,"Lager
Geschenke"
,,,,
26.06.2012,Zentrale,"Silberne Schale mit Aufschrift
“South Africa”, am Rand
Abbildung von verschiedenen
Tieren",,"Lager
Geschenke"
,,,,
26.06.2012,Zentrale,"Dunkle Holztafel mit der Insel
Zypern als Abbildung in silber",,"Lager
Geschenke"
,,,,
,,,,
28.06.2012,Zentrale,"Weinrot-lackierte Holzschatulle
von Hazorfim Silver Decor mit
Abbildung Jerusalem auf dem
Deckel in silber",,"Lager
Geschenke"
,,,,
02.07.2012,Zentrale,"USB-Stick 
silber der Marke
Montejo mit Aufdruck
Außenministerium Spanien",,"Lager
Geschenke"
,,,,
09.07.2012,Zentrale,"Porzellan-Teller, weiß mit
goldfarbener Umrandung, mit
Initialien des Fürsten",,"Lager
Geschenke"
,,,,
06.06.2012,Zentrale,"Damenarmbanduhr „Escisse Gio
Monaco, Genf“","> 3.000",Tresor
,,,,
22.06.2012,Zentrale,Münzen,,"Lager
Geschenke"
,,,,
22.06.2012,Zentrale,Teeservice,,"Lager
Geschenke"
,,,,
22.06.2012,Zentrale,Manschettenknöpfe,,"Lager
Geschenke"
,,,,
22.06.2012,Zentrale,Gedenkmünze,,"Lager
Geschenke"
,,,,
22.06.2012,Zentrale,2 Gedenkmünzen,,"Lager
Geschenke"
,,,,
22.06.2012,Zentrale,Ledermappe,,"Lager
Geschenke"
,,,,
04.06.2012,"Botschaft
Prag",2 Sektgläser der Fa. Moser,"> 500","Lager
Geschenke"
,,,,
14.03.2012,"Botschaft
Moskau","Konfektschale von Imperial
Porcelain St. Petersburg",,"Lager
Geschenke"
,,,,
16.04.2012,"Botschaft
New York","Kugelschreiber der Marke Caran
d'Arche","> 100","Lager
Geschenke"
,,,,
11.07.2012,Zentrale,"Haddad Libanon, Kuchenset",,"Lager
Geschenke"
,,,,
20.06.2012,Zentrale,Kilim – handgeknüpfter Läufer,,"Lager
Geschenke"
,,,,
02.05.2012,Zentrale,Tischuhr,,"Lager
Geschenke"
,,,,
21.06.2012,Zentrale,2 Tücher,,"Lager
Geschenke"
,,,,
23.04.2012,Zentrale,"kl. Modell eines landestyp.
Hauses",,"Lager
Geschenke"
,,,,
20.06.2012,Zentrale,Fächer zum Auf-stellen,,"Lager
Geschenke"
,,,,
,,,,
19.03.2012,Zentrale,Vase,,"Lager
Geschenke"
,,,,
