06.09.2007,Zentrale,"Bild 68x18cm in 
l in vergoldeten
Rahmen","","Lager
Geschenke"
"","","","",""
01.11.2007,Zentrale,"""God bless our home"" gesickt,
umrahmt von Blumenrelief in
Belch 43x30cm","","Lager
Geschenke"
"","","","",""
11.02.2008,Zentrale,"Ölgemälde 1m x 1,10 m","","Lager
Geschenke"
"","","","",""
27.02.2008,Zentrale,"filigrane Pferdekutsche in Vitrine
27x13x15cm","","Lager
Geschenke"
"","","","",""
13.05.2008,Zentrale,"Gemälde, Öl, Herbstlandschaft,
gerahmt 90x70cm (Nr 255
beinhaltet außerdem eine
Porzellan-Blutskirche und ein
Buch Jekaterinburg, diese
Geschenke werden unter einer
anderen Nr im Geschenkelager
geführt.)","","Lager
Geschenke"
"","","","",""
25.02.2009,Zentrale,"Gaustein eingerahmt in
Holzrahmen","","Lager
Geschenke"
"","","","",""
"","","","",""
03.11.2006,Zentrale,"Mitternachtsblauer Samtmantel,
Goldstickerei","","Lager
Geschenke"
"","","","",""
28.12.2007,Zentrale,Große Glaskaraffe mit Verzierung,"","Lager
Geschenke"
"","","","",""
13.06.2006,Zentrale,"Silberdose, Namen des
Kronprinzen ist eingraviert, mit
arabischer Verzierung, 9cm hoch,
Durchmesser 7cm","","Lager
Geschenke"
"","","","",""
ohne,Zentrale,"kl. Blumenstrauß 
silber
(Paketklebeband mit der Nr. 18)","","Lager
Geschenke"
"","","","",""
08.02.2007,Zentrale,Kleine versilberte Schale,"","Lager
Geschenke"
"","","","",""
11.10.2007,Zentrale,Holzkiste mit versilbertem Deckel,"","Lager
Geschenke"
"","","","",""
28.04.2006,Zentrale,"1 silberne Dose mit duftendem
Inhalt, 2 durchsichtige Flakons
Parfüm","","Lager
Geschenke"
"","","","",""
15.09.2008,Zentrale,"Blaue Karaffe mit
geschwungenem Griff
(Ornamente)","","Lager
Geschenke"
"","","","",""
ohne,Zentrale,"6 silberne Serviettenringe aus
Malta von Malta Crafts Council","","Lager
Geschenke"
"","","","",""
06.05.2007,Zentrale,Goldmünze in Holzkästchen,"","Lager
Geschenke"
"","","","",""
20.09.2007,Zentrale,"Silbermünze ""1879"",
Durchmesser 6cm","","Lager
Geschenke"
"","","","",""
05.01.2006,Zentrale,"""Kyiv hryvnia coin"", Silberne
Münze (sechseckig) aus dem 11.-
13. Jahrhundert mit Zertifikat der
Nationalbank der Ukraine","","Lager
Geschenke"
"","","","",""
27.04.2006,Zentrale,"Silberne Statue, halb Pferd und
halb Füllhorn auf Steinblock,
14x9cm","","Lager
Geschenke"
"","","","",""
31.08.2007,Zentrale,Briefbeschwerer aus Kristall,"","Lager
Geschenke"
"","","","",""
28.12.2006,Zentrale,"Post-it Note Halter in Bronze mit
goldenem Fisch","","Lager
Geschenke"
"","","","",""
28.03.2007,Zentrale,Silberne Münze,"","Lager
Geschenke"
"","","","",""
"","","","",""
15.03.2007,Zentrale,"silberne Pagodenspitze, ca 10cm","","Lager
Geschenke"
"","","","",""
15.07.2008,Zentrale,"Silbermünze mit Albert Einstein,
Inschrift: ""125. Geburtstag Albert
Einstein""","","Lager
Geschenke"
"","","","",""
???,Zentrale,"Jubiläumsmünze in brauner
Schachtel","","Lager
Geschenke"
"","","","",""
26.04.2006,Zentrale,"Jubiläumsmünze Silber 3 Rubel
aus dem Jahr 2004","","Lager
Geschenke"
"","","","",""
16.05.2008,Zentrale,Kl. eisbär aus Speckstein,"","Lager
Geschenke"
"","","","",""
