8/9/2014,"Einladung Festakt ""Mestemacher Preis Managerin des Jahres 2014""",,x,,x,,
24/9/2014,Poloshirt,x,,x,,,
16/9/2014,Kugelschreiber mit BMAS-Gravur,x,,x,,,
6/10/2014,"Buch, BetrAVG, Luchterhand Taschenkommentare zum Betriebsrentengesetz mit Insolvenzsicherung und Versorgungsausgleich",,x,,x,x,
8/10/2014,"Pralinenmischung von Heilemann, 45 gr.",x,,x,,,
21/10/2014,"1.) Kaffeetasse mit Aufdruck Freistaat Sachsen 2.) Musik-CD des Staatsministeriums für Soziales und Verbraucherschutz Sachsen",x,,x,,,
9/10/2014,vierte Auflage des Corporate Health Jahrbuch 2014,,x,,x,x,
21/10/2014,Kommentar zum Betriebsrentenrecht mit Insolvenzsicherung und Versorgungsausgleich,,x,,x,x,
20/9/2014,Kommentar zum Betriebsrentengesetz,,x,,x,x,
20/9/2014,Kommentar zum Betriebsrentengesetz,,x,,x,x,
23/10/2014,Flasche Wein,x,,x,,,
15/10/2014,Kalender,x,,x,,,
24/10/2014,Schreibset,x,,x,,,
30/10/2014,Mini-Holzbank und Flasche Wein,x,,x,,,
4/11/2014,Taschentuch,x,,x,,,
6/11/2014,"Funkmaus, Kugelschreiber, Brieföffner",x,,x,,,
10/11/2014,DVD + Kunststoffarmringe,x,,x,,,
14/11/2014,Pralinen + Marmelade,x,,x,,,
19/11/2014,Flasche Sekt,x,,x,,,
17/9/2014,Champagner Moutard Brut Grand Cuvée,x,,x,,,
24/11/2014,Glaswürfel,x,,,,x,
24/11/2014,USB Stick 4 Gigabite,x,,x,,,
25/11/2014,"Geschenkebox (Wein, Süßigkeiten)",x,,x,,,
21/10/2014,Kommentar zum Betriebsrentengesetz,,x,,x,x,
14/11/2014,Adventskalender,x,,x,,,
2/12/2014,Adventskalender,x,,x,,,
3/12/2014,Adventskalender,x,,x,,,
5/12/2014,Kalender,x,,x,,,
8/12/2014,"Adventskalender NIKKUS Veranstaltungstechnik",x,,x,,,
9/12/2014,Annaberger Faltstern (Weihnachtsstern Erzgebirge),x,,x,,,
9/12/2014,Premium Elisen Schatulle von Lebkuchen Schmidt für mehrere Mitarbeiter,,x,x,,,
9/12/2014,CD-Best of Christmas (105.5 Spreeradio),x,,x,,,
9/12/2014,"Ezetil Keep Cool Professional Bottle Cooler, 1,5 l (Kühltasche für Getränkeflaschen)",x,,x,,,
9/12/2014,2 Weihnachtskalender,x,,x,,,
9/12/2014,Süßigkeiten,x,,x,,,
10/12/2014,Jahreskalender 2015,x,,x,,,
2/12/2014,"Konferenzmappe, Polo-Shirt, Basecap",,x,,,x,
11/12/2014,600g Köln Dom - Spekulatius Präsentbox,x,,x,,,
11/11/2014,"Broschüre ""Stichwort Kommentar Behindertenrecht""",,x,,x,x,
5/12/2014,3 Kalender Franz - Sales - Haus,x,,x,,,
9/12/2014,Süßigkeiten,x,,x,,,
11/12/2014,"Bewirtung im Allgemein üblichen und angemessenen Rahmen (Drei-Gang-Menü), zusammen mit Vertretern des BMI ",x,,x,,,
10/12/2014,1 Flasche Wein,x,,x,,,
2/12/2014,Kalender Kirgisistan 2015,x,,x, ,, 
12/12/2014,"Praxisbuch ""Inklusion Vielfalt Gestalten""",,x,,x,x,
11/12/2014,Packung mit 4 Pralienen und Informationsbroschüre,x,,x,,,
5/12/2014,Adventskalender,x,,x,,,
16/12/2014,4 Pralinen,x,,x,,,
17/12/2014,Wandkalender (30x40 cm),x,,x,,,
17/12/2014,Wandkalender (35x90 cm),x,,x,,,
17/12/2014,Wandkalender (35x40 cm),x,,x,,,
17/12/2014,"Alutrinkflasche für das Fahrrad, 0,6 l, Marke Sigg, mit Werbedruck der schweizerischen Botschaft",x,,x,,,
17/12/2014,CD,x,,x,,,
18/12/2014,Tütchen Lebkuchen-Gewürzmischung (2 Gramm),x,,x,,,
16/12/2014,Flasche Wein,x,,x,,,
19/12/2014,Taschenkalender,x,,x,,,
30/12/2014,Wandkalender (ca. DINA2),x,,x,,,
18/12/2014,"0,75l Sektflaschee (Marke Arthur Metz, Crement dálsace)",x,,x,,,
22/12/2014,Wandkalender,x,,x,,,
22/12/2014,Kalender,x,,x,,,
30/12/2014,Feinster Nürnberger Elisen-Lebkuchen,x,,x,,,
29/12/2014,Wandkalender,x,,x,,,
23/12/2014,Adventskranz,x,,x,,,
23/12/2014,Kalender,x,,x,,,
5/1/2015,"Schwarzwälder Schinken, 450 g",x,,x,,,
5/1/2015,"Dose Pralinen, Lindt",x,,x,,,
5/1/2015,Jahreskalender 2015 DIN A5,x,,x,,,
6/1/2015,Eine Schachtel Pralinen,x,,x,,,
6/1/2015,"Ein Buch ""Gute Arbeit; Ausgabe 2015""",,x,,,x,
12/1/2015,Wandkalender 2015 in Posterform,x,,x,,,
9/1/2015,Wandkalender DIN A3,x,,x,,,
20/1/2015,"Tasse, Schlüsselanhänger, Leuchtband für Fahrrad",x,,x,,,
7/1/2015,"Weihnachtspräsent, bestehend aus 1 Tafel Schokolade und 1 Handwärmer",x,,x,,,
18/2/2015,Kalender,x,,x,,,
14/1/2015,Einladung Symposium der Tarifvertragsparteien der Bauwirtschaft mit Abendessen,,x,,x,,
24/2/2015,"Buch ""The Symphony of Siveryanska Land"" bestickter Tischläufer",x,,x,,,
12/3/2015,Einladung zum Mittagessen,x,,x,,,
12/3/2015,Einladung zum Mittagessen,x,,x,,,
12/3/2015,Einladung zum Mittagessen,x,,x,,,
16/3/2015,Einladung zum Mittagessen,x,,x,,,
26/3/2015,Flasche Baden Kreisler Diedesheimer Herzogsberg Auxerrois 2013,x,,x,,,
7/4/2015,Handtuch,x,,x,,,
22/4/2015,Kugelschreiber,x,,x,,,
18/5/2015,Abenddinner & Get-together im Porsche Museum,,x,,x,,
6/5/2015,"1x Flasche Ellmendinger Keulebuckel, Schwarzriesling, Kabinett, trocken, 2013",x,,x,,,
7/5/2015,"Süßigkeiten (Frustschutzbärchen, Gute Laune Drops, Nervennahrung von Hussel)",x,,x,,,
6/5/2015,Einladung zum Mittagessen,,x,,x,,
3/6/2015,Buch 'ADHS aus Sicht einer betroffenen Familie',x,,,x,x,
11/6/2015,"Musikkalender, kleine Kopfhörer, kleiner Stoffbeutel",x,,x,,,
18/6/2015,Blumenstrauß,x,,x,,,
17/6/2015,1x Flasche Prosecco,x,,x,,,
23/6/2015,Buch 'Geht alles gar nicht',x,,x,,,
19/6/2015,"Teilnahme an der Verleihung des Mestemacher Preises ""Managerin des Jahres 2015"" im Hotel Adlon Berlin mit Einladung zum Mittagessen",,x,,x,,
26/6/2015,Stiftehalter,x,,x,,,
29/6/2015,"Buch über das Reisen, Koffergurt, Kofferanhänger als Namensschild",x,,x,,,
1/7/2015,"Balsamico-Öl, handgefertigte Kerze",x,,x,,,
2/7/2015,Thomas Espresso-Set (3 tlg.) Sunny Day New-Red,,x,,x,x,
8/7/2015,"Buch BMW Art Cars, Hatje Cantz",,x,,,x,
28/7/2015,Modell Fregatte Klasse 125,,x,,,x,
31/7/2015,"Kuscheltier, Handseife",x,,x,,,
31/7/2015,Thermoskanne,x,,x,,,
6/8/2015,USB Stick (4 GB),x,,x,,,
28/7/2015,Bildband Blohm+Voss Beautifully Engineered,,x,,x,x,
30/7/2015,Bildband Blohm+Voss Beautifully Engineered,,x,,x,x,
28/7/2015,Modell Airbus A320,,x,,x,x,
28/7/2015,Modell klein Airbus A320 neo,,x,,x,x,
28/7/2015,"Schlüsselband, Airbus Travel Adapter",x,,x,,,
30/7/2015,Modell klein Airbus A320 neo,,x,,x,x,
30/7/2015,"Schlüsselband, Airbus Travel Adapter, Beutel",x,,x,,,
28/7/2015,Modell klein Airbus A320 neo,,x,,,x,
28/7/2015,"Schlüsselband, Airbus Travel Adapter",x,,x,,,
24/8/2015,kleine Tischuhr (als Werbegeschenk),x,,,,x,
31/8/2015,Schmuckteller in Samtschatulle,,x,,,x,
1/9/2015,Einladung zur Teilnahme an der 23. Preisverleihung des Deutschen Wirtschaftsbeirates als Mitglied des Messebeirats,,x,,x,,
15/9/2015,2x Kalender 2016 mit Tipps zum Thema Gesundheit,x,,x,,,
24/9/2015,"Visitenkartenbox, Schlüsselanhänger",x,,x,,,
23/9/2015,"Visitenkartenbox, Schlüsselanhänger",x,,x,,,
24/9/2015,Krawatte mit Motiv des finnischen Regierungsgebäudes,x,,x,,,
25/9/2015,Kosmetik-Handset für Männer,x,,x,,,
28/9/2015,Kosmetik-Handset für Männer,x,,x,,,
24/9/2015,Halstuch,x,,x,,,
17/9/2015,"Teilnahme an der Verleihung des Mestemacher Preises ""Managerin des Jahres 2015"" im Hotel Adlon Berlin mit Einladung zum Mittagessen",,x,,x,,
2/10/2015,"Quartett (Spielkarten) ""QuarTED"" (Karten mit Inhalten zur Vergaberechtsreform)",x,,x,,,
13/10/2015,Fotorahmen aus Plastik und Papier,x,,x,,,
14/10/2015,"Buch ""Wild und köstlich""",x,,x,,,
23/10/2015,"1 Flasche Wein Les Trois Tomates 0,75 l",x,,x,,,
20/10/2015,"Schreibblock, Seidenschal",x,,x,,,
22/10/2015,1 Kasten Gebäck (250g),x,,x,,,
22/10/2015,1 Kasten Gebäck (250g),x,,x,,,
28/10/2015,"Tischaufsteller ""Help Age India""",x,,x,,,
2/11/2015,kleiner Bilderrahmen,x,,x,,,
4/11/2015,Eintrittkarten für PASS Late Year Benefiz mit Ute Lemper am 28.11.2015 in der Alten Oper in Frankfurt am Main,,x,,,,x
6/11/2015,Einladung zum Abendessen,,x,,x,,
26/11/2015,"Keramiktopf mit Lakritz, Kekse, Käse",x,,x,,,
26/11/2015,"Steinguttopf mit Lakritze, kleine Packung Kekse, eiine Käseecke (250g)",x,,x,,,
1/12/2015,Adventskalender (Schokolade),x,,x,,,
1/12/2015,Adventskalender (Schokolade),x,,x,,,
2/12/2015,"100g Pecans, 100g Kaffee",x,,x,,,
2/12/2015,Reisewecker,x,,x,,,
3/12/2015,Adventskalender,x,,x,,,
3/12/2015,2 Packungen Pekannüsse,x,,x,,,
3/12/2015,Lindt-Adventskalender,x,,x,,,
3/12/2015,Glas Honig (250g),x,,x,,,
3/12/2015,Ladegerät für Smartphones,x,,x,,,
3/12/2015,Ladegerät für Smartphones,x,,x,,,
3/12/2015,Ladegerät für Smartphones,x,,x,,,
3/12/2015,Packung Pekannüsse,x,,x,,,
3/12/2015,Packung Pekannüsse,x,,x,,,
3/12/2015,Ladegerät für mobile Geräte,x,,x,,,
27/11/2015,Adventskalender (Schokolade),x,,x,,,
30/11/2015,Adventskalender (Schokolade),x,,x,,,
27/11/2015,Adventskalender (Schokolade),x,,x,,,
27/11/2015,Adventskalender (Schokolade),x,,x,,,
20/11/2015,Adventskalender (Schokolade),x,,x,,,
23/11/2015,folkloristisches Oberhemd,x,,x,,,
20/11/2015,Adventskalender (Schokolade),x,,x,,,
8/12/2015,2 Tüten gebrannte Mandeln,x,,x,,,
16/12/2015,Adventskalender (Schokolade),x,,x,,,
15/12/2015,Ikebana Kalender,x,,x,,,
15/12/2015,"Mandeln, Schokolade",x,,x,,,
14/12/2015,Tischkalender,x,,x,,,
10/12/2015,Tischkalender,x,,x,,,
16/12/2015,Glas mit selbstgebackenen Keksen,x,,x,,,
17/11/2015,Wanduhr,,x,,,x,
11/11/2015,Präsentkorb,x,,x,,,
4/12/2015,1 Holzkiste Plantagen Schokolade,x,,x,,,
7/12/2015,CD Best of Christmas 4,x,,x,,,
8/12/2015,Adventskalender (Schokolade),x,,x,,,
8/12/2015,"Bewirtung mit 1 Glas Wasser, 1 Schnittchen",x,,x,,,
17/12/2015,Box mit Schokoladenpralinen,x,,x,,,
18/12/2015,"1 Dresdner Christstollen, 1 Marzipanstollen, 2 Eilles Gourmet Café für mehrere Mitarbeiter",,x,x,,,
18/12/2015,2 Flaschen Wein (ohne genauere Beschreibung),x,,x,,,
18/12/2015,Men's Kit Reiseset für Männer,x,,,,x,
18/12/2015,Bilderrahmen,x,,,,x,
16/12/2015,Adventskalender (Schokolade),x,,x,,,
22/12/2015,Ukrainischer Teller,x,,,,x,
23/12/2015,"Wandkalender, 2 Untersetzer",x,,x,,,
18/12/2015,kleines Mokka-Set nebst Dekoteller aus Sarajewo,x,,,,x,
18/12/2015,Kalender,x,,x,,,
3/12/2015,Einladung zum Neujahrskonzert,,x,,,,x
18/11/2015,"Tischkalender, 50 Stück Servietten, Schreibunterlage aus Papier, Wandkalender (4 Monate)",x,,x,,,
22/12/2015,Wandkalender,x,,x,,,
22/12/2015,USB Stick  ,x,,x,,,
23/12/2015,"Präsentkorb (Marmelade, Schokolade)",x,,x,,,
28/12/2015,kleine Schreibtischlampe,x,,x,,,
30/12/2015,Kelender 2016,x,,x,,,
4/1/2016,Wandkalender 2016,x,,x,,,
4/1/2016,Niedegger Marzipansortiment,x,,x,,,
6/1/2016,echter Dresdner Christstollen,x,,x,,,
7/1/2016,Kalender,x,,x,,,
11/1/2016,Geschenkpackung mit gebrannten Mandeln,x,,x,,,
11/1/2016,Geschenkpackung mit gebrannten Mandeln,x,,x,,,
12/1/2016,Kalender,x,,x,,,
14/1/2016,Wandkalender 2016,x,,x,,,
18/1/2016,Taschenlampe mit USB Anschluss,x,,x,,,
20/1/2016,"Einladung zum Festakt 11. Preisverleihung des ""Mestemacher Preises Spitzenvater des Jahres"" im Hotel InterContinental",,x,,x,,
1/2/2016,"Pralinen von Milka ""kleines Dankeschön""",x,,x,,,
28/1/2016,T-Shirt,x,,x,,,
4/2/2016,Wandkalender 2016,x,,x,,,
16/2/2016,Blumenstrauß,x, ,x,,,
16/2/2016,"Gutschein über 50,- € für das Liquidrom in Berlin",,x,,,,x
18/2/2016,1 Flasche Wambsganss 2014er (Wein),x,,x,,,
