1 Dose grünen Tee bei Fachespräch - mit Dolmetschern - organisiert über die jap. Botschaft im BMAS über die Riester-Rente und die betriebl. Altersversorgung,14,9,2010,,True,False,Behalten,success,bmas
Krawatte mit Logo des Germanischen Loyds (GL) für Vortrag Umsetzung des ILO-Seearbeitsübereinkommens beim GL in Hamburg,12,5,2010,,True,False,Behalten,success,bmas
Wandkalender zu Weihnachten ,8,12,2010,,True,False,Behalten,success,bmas
Bausparkassen-Fachbuch 09/10,26,1,2010,,True,False,Behalten,success,bmas
Eintrittskarte zur Messe Orgatec im Zuge von Mitgliedschaft des BMAS im dnb (Deutsches Netzwerk Büro e.V.),18,11,2010,,True,False,Behalten,success,bmas
Tageskarte Cebit für 05.03.2010,1,3,2010,,False,True,Behalten (Dienstgebrauch),success,bmas
Schreibblock mit Kugelschreiber in farbigem Einband von jap. Besucherdelegation,25,5,2010,,True,False,Behalten,success,bmas
Porzellanclogs - Größe 4 für Vortrag vor Referenten aus dem niederl. Arbeits- und Sozialministerium,7,10,2010,,True,False,Behalten,success,bmas
Buchstütze mit Relief der chin. Mauer für Vortrag vor einer chin. Delegation,16,11,2010,,True,False,Behalten,success,bmas
Visitenkartenhalter bei Vortrag vor einer chin. Delegation,11,11,2010,,True,False,Behalten,success,bmas
Schreibblock mit Kugelschreiber in farbigem Einband von jap. Besucherdelegation,28,5,2010,,True,False,Behalten,success,bmas
2 CD´s Geschenk von der Delegation des Dänischen Beschäftigungsrates anläßlich ihres Besuches im BMAS,13,9,2010,,True,False,Behalten,success,bmas
Visitenkartenbox und Schlüsselanhänger/Delegation Südafrika,22,3,2010,,True,False,Behalten,success,bmas
"Brettspiel ""kick it"" als Weihnachtsgruß bei Ordensveranstaltung 2010",20,12,2010,,True,False,Behalten,success,bmas
Kalender 2011 bei Ordensveranstaltung 2011 ,21,12,2010,,True,False,Behalten,success,bmas
"Einlad. Festakt/Galabuffet ""Mestermacher Preis Spitzenvater 2010"" Restaurant Deutscher Bundestag/dienst. Nutzung",13,1,2010,,False,True,Behalten (Dienstgebrauch),success,bmas
"Einlad. Essen im Adlon ""Mestermacher Preises Managerin des Jahres 2010"" dienst. Nutzung am 17.09.2010",15,7,2010,,False,True,Behalten (Dienstgebrauch),success,bmas
Teilnahme an einem Essen im Hotel InterContinental zur Verleihung des Mestermacher Preises Spitzenvater des Jahres 2011,11,11,2010,,True,False,Behalten,success,bmas
2 Flaschen Wein für Vortrag bei Stadt Ulm zur UN-Behindertenkonvention,1,4,2010,,True,False,Behalten,success,bmas
"2 Packungen Räucherstäbchen, Schokolade/Grußworte 5jähr. Bestehen der Tür an Tür Integrationsprojekte gGmbH",22,4,2010,,True,False,Behalten,success,bmas
"Brettspiel ""kick it"" als Weihnachtsgruß bei Ordensveranstaltung 2010",21,12,2010,,True,False,Behalten,success,bmas
dünnes Seidentüchlein/Gespräch zu Fragen der ges. Unfallversicherung mit Herrn aus Taiwan,28,4,2010,,True,False,Behalten,success,bmas
"Visitenkartenetui aus Edelstahl mit Dekor von Director Equal Employment Policy Division, Ministry of Labor Korea",23,3,2010,,True,False,Abgabe Dienstherr,fail,bmas
"1 Flasche Qualitätswein Ahr 0,75 l als Weihnachtsgruß",22,12,2010,,True,False,Behalten,success,bmas
"1 Stück Schwarzwälder Schinken, 500 g, als Weihnachtsgruß",22,12,2010,,True,False,Behalten,success,bmas
"Taschenbuch ""Erfolgreiche Beratung"" ",22,12,2010,,False,True,Abgabe Dienstherr,fail,bmas
Haarmeyer/Wutzke/Förster Präsenzkommentar zur Insolvenzordnung bei Gläubigerforum am 18.11.2010,19,11,2010,,True,False,Behalten,success,bmas
Haarmeyer/FrindInsolvenzrecht bei Gläubigerforum am 18.11.2010,19,11,2010,,True,False,Behalten,success,bmas
Haarmeyer/Wutzke/Förster Handbuch der vorläufigen Insolvenz bei Gläubigerforum am 18.11.2010,19,11,2010,,False,True,Abgabe Dienstherr,fail,bmas
Armbanduhr bei aktiver Teilnahme von StS bei Veranstaltung der belg. Ratspräsidenschaft ,28,12,2010,,False,True,Abgabe Dienstherr,fail,bmas
"Sachbuch ""Vertrauen ist gut"" von Unbekannt",11,2,2010,,True,False,Behalten,success,bmas
"Buch ""Der Sozialstaat im Urteil der Bevölkerung"" von Prof. Dr. Wolfgang Glatzer Goethe-Uni Frankfurt",3,5,2010,,True,False,Behalten,success,bmas
Miniatur Buddy Bär stehend auf Sockel ,5,5,2010,,True,False,Behalten,success,bmas
"MetallRente Studie 2010 ""Jugend, Vorsorge, Finanzen - Herausford. oder Überford.? ",7,5,2010,,True,False,Behalten,success,bmas
Mosaikstier - Sozialreferentenseminar im BMAS ,25,5,2010,,True,False,Behalten,success,bmas
"Medienhandbuch Berlin 2010 von Hennes Schulz, Verleger & Chefredakteur von Topmedia Berlin",25,5,2010,,False,True,Abgabe Dienstherr,fail,bmas
Buch über die Braunkohle im Zeitraum 1985 bis 2010,8,6,2010,,False,True,Abgabe Dienstherr,fail,bmas
Standuhr (goldfarben auf Sockel aus Holz) bei Gesprächen mit der indischen Delegation unter Leitung des indischen Staatssekretärs Bandyopadhyay am 31.05.2010,9,6,2010,,True,False,Abgabe Dienstherr,fail,bmas
"Buch ""In diesem Geschäft gibt es keine Mathematik"" ",15,6,2010,,True,False,Behalten,success,bmas
