Goldmünze in Holzkästchen, Auswärtiges Amt, 2007/05/06, , Lager Geschenke, AA, fail
Silbermünze "1879", Durchmesser 6cm, Auswärtiges Amt, 2007/09/20, , Lager Geschenke, AA, fail
"Kyiv hryvnia coin", Silberne Münze (sechseckig) aus dem 11.- 13. Jahrhundert mit Zertifikat der Nationalbank der Ukraine, Auswärtiges Amt, 2006/01/05, , Lager Geschenke, AA, fail
Silberne Statue, halb Pferd und halb Füllhorn auf Steinblock, 14x9cm, Auswärtiges Amt, 2006/04/27, , Lager Geschenke, AA, fail
Briefbeschwerer aus Kristall, Auswärtiges Amt, 2007/08/31, , Lager Geschenke, AA, fail
Post-it Note Halter in Bronze mit goldenem Fisch, Auswärtiges Amt, 2006/12/28, , Lager Geschenke, AA, fail
Silberne Münze, Auswärtiges Amt, 2007/03/28, , Lager Geschenke, AA, fail
silberne Pagodenspitze, ca 10cm, Auswärtiges Amt, 2007/03/15, , Lager Geschenke, AA, fail
Silbermünze mit Albert Einstein, Inschrift: "125. Geburtstag Albert Einstein", Auswärtiges Amt, 2008/07/15, , Lager Geschenke, AA, fail
Jubiläumsmünze in brauner Schachtel, Auswärtiges Amt, ???, , Lager Geschenke, AA, fail
Jubiläumsmünze Silber 3 Rubel aus dem Jahr 2004, Auswärtiges Amt, 2006/04/26, , Lager Geschenke, AA, fail
Kl. eisbär aus Speckstein, Auswärtiges Amt, 2008/05/16, , Lager Geschenke, AA, fail
Marmorblock 13,5x7,5cm, Auswärtiges Amt, 2006/05/22, , Lager Geschenke, AA, fail
Wasserturm in durchsichtiger Figur, Auswärtiges Amt, ???, , Lager Geschenke, AA, fail
Asfour Crystal, Kristallkugel auf silbernem Sockel, stellt einen ägyptischen Foul Topf dar, ca 10cm, Auswärtiges Amt, 2007/03/16, , Lager Geschenke, AA, fail
Buch "Time and the River" von Prince Bolkiah, Auswärtiges Amt, 2007/06/12, , Lager Geschenke, AA, fail
Relief of Rhyton Thracian Gold Treasure 4th Century, Auswärtiges Amt, 2007/01/01, , Lager Geschenke, AA, fail
Chinesischer Stempel aus Shoushan Stein, Provinz Fujian, mit Drachenmotiv. Stempel: Deutschland und China - gemeinsam in Bewegung", an der Seite sind die Namen der beiden Außenminister graviert, Auswärtiges Amt, 2008/06/13, , Lager Geschenke, AA, fail
Leder Kreditkartenetui dunkelgrün mit Initialen FWS, Auswärtiges Amt, 2007/01/01, , Lager Geschenke, AA, fail
Silberschale mit Namensplakette (fehlt) Kasuri, rund Durchmesser 16cm, Auswärtiges Amt, 2006/04/25, , Lager Geschenke, AA, fail
Silberne Schmuckdose mit rosa Blütenbesatz ca. 6x6x5cm, Auswärtiges Amt, 2006/12/07, , Lager Geschenke, AA, fail
Dolch, goldener Schaft, Griff in Form eines Vogels, rot/blau- gestreift, ca 33cm in Holzschatulle, Auswärtiges Amt, 2006/05/31, , Lager Geschenke, AA, fail
EU-Briefmarken im goldenen Rahmen, 20x21cm, Auswärtiges Amt, 2006/12/31, , Lager Geschenke, AA, fail
Wandteller aus Leder mit Applikationen 26cm Durchmesser, Auswärtiges Amt, 2007/03/28, , Lager Geschenke, AA, fail
in Holz gefasste Goldplakette, Auswärtiges Amt, 2008/06/13, , Lager Geschenke, AA, fail
25th Anniversary of Brunei currency board 1967-1992 sieben Silbermünzen versch. Werts, Auswärtiges Amt, 2007/06/12, , Tresor, AA, fail
Silbernes Döschen, Auswärtiges Amt, 2007/05/28, , Lager Geschenke, AA, fail
Bild, Picasso Gallery, Gold/Silber Applikation, rot/blauer Hintergrund (zerrissener Stern), Crystal Gallery "ADGAS", Auswärtiges Amt, 2006/05/29, , Lager Geschenke, AA, fail
Vase blau, Auswärtiges Amt, ????, , Lager Geschenke, AA, fail
Miniatur Porzellanservice, Auswärtiges Amt, 2007/03/15, , Lager Geschenke, AA, fail
Modellauto Porsche  Verpackung defekt), Auswärtiges Amt, 2006/11/23, , Lager Geschenke, AA, fail
Vase  bauchig mit Goldverzierung), Auswärtiges Amt, ???, , Lager Geschenke, AA, fail
Briefbeschwerer Glas, Auswärtiges Amt, 2014/08/27, , Lager Geschenke, AA, fail
Holzfigur "Jäger", Auswärtiges Amt, 2014/11/27, , Lager Geschenke, AA, fail
Holzschatulle, Auswärtiges Amt, 2014/12/05, , Lager Geschenke, AA, fail
Teppich, Auswärtiges Amt, 2014/12/05, , Lager Geschenke, AA, fail
Mosaikvogel auf schwarzem Sockel in Holzschatulle, Auswärtiges Amt, 2014/12/09, , Lager Geschenke, AA, fail
Abbildung Turm in silberfarbenem Rahmen, Auswärtiges Amt, ???, , Lager Geschenke, AA, fail
Porzellanteller blaue Blumentmotive, Auswärtiges Amt, 2014/12/22, , Lager Geschenke, AA, fail
Skulptur Gitarrenspieler/Tänzerin, Auswärtiges Amt, 2014/12/22, , Lager Geschenke, AA, fail
