"1Flasche Weißwein, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/6/29, Behalten (Dienstgebrauch), BMAS, success
"100 ml Leinöl, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/7/9, Behalten (Dienstgebrauch), BMAS, success
Tradioneller Tonteller bei Gespräch mit armenischer Delegation, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/7/10, Behalten, BMAS, success
Bild eines armenischen Teppichs bei Gespräch mit armenischer Delegation, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/7/10, Abgabe Dienstherr, BMAS, success
Tradioneller Tonteller bei Gespräch mit armenischer Delegation, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/7/10, Abgabe Dienstherr, BMAS, success
Einladung 2-tägiger Ministerialkongress, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/7/27, Behalten (Dienstgebrauch), BMAS, success
"Buch ""Gute Areit 2011""", Bundesministerium fuer Arbeit und Soziales, 2015, 2012/7/31, Behalten, BMAS, success
Stadtführung durch Köln bei Seminar der Fa. Euroforum, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/8/14, Behalten, BMAS, success
3 Kofferbänder von HRS, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/8/23, Behalten, BMAS, success
"Kunstobjekt ""Ein Glas Wasser"" (ist ein leeres Glas)", Bundesministerium fuer Arbeit und Soziales, 2015, 2012/8/23, Behalten, BMAS, success
Stadtführung durch Köln bei Seminar der Fa. Euroforum, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/9/2, Behalten, BMAS, success
Stadtführung durch Köln bei Seminar der Fa. Euroforum, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/9/3, Behalten, BMAS, success
Stadtführung durch Köln bei Seminar der Fa. Euroforum, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/9/3, Behalten, BMAS, success
"Gutscheinbuch ""Schlemmen für 2 im Rhein-Sieg-Kreis Bonn Umgebung"" bei Betreuung des Firmenlaufs und Abholung der Startersets", Bundesministerium fuer Arbeit und Soziales, 2015, 2012/9/5, Behalten, BMAS, success
"Tasse mit BAUA-Logo, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/9/11, Abgabe Dienstherr, BMAS, success
"Eintrittskarte für die Messe ""Zukunft Personal"" in Köln im Zuge der Auditierung des BMAS ", Bundesministerium fuer Arbeit und Soziales, 2015, 2012/9/24, Behalten (Dienstgebrauch), BMAS, success
Dekorationsteller Vietnam bei Begrüßung einer vietnamesischen Delegation, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/9/26, Abgabe Dienstherr, BMAS, success
Porzellanschale anläßlich  der Delegationsreise des Haushaltsausschusses vom 16.-21.09.12, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/9/27, Abgabe Dienstherr, BMAS, success
CD FADO anläßlich der Delegationsreise des Haushaltsausschusses vom 16.-21.09.2012, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/9/27, Abgabe Dienstherr, BMAS, success
"Werbekugelschreiber mit kleinem Werbeschreibblock des schwedischen ""trygghedsradet"" bei Vortrag über die Künstlersozialvers.", Bundesministerium fuer Arbeit und Soziales, 2015, 2012/10/12, Behalten, BMAS, success
Tradionelles jap. Wickeltuch bei fachlischem Austausch mit zwei jap. Wissenschaftlern, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/10/16, Behalten, BMAS, success
"1 Buch ""Arbeitskampf in der Daseinsvorsorge"" anläßlich des 100. Geburtstages des Physikers und Friedensforschers", Bundesministerium fuer Arbeit und Soziales, 2015, 2012/10/17, Behalten, BMAS, success
Kunststoffschachtel für Büromaterialien als Gastgeschenk, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/10/18, Behalten, BMAS, success
CD Fado + Porzelanschale anläßlich einer Delegationsreise nach Portugal und Madrid, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/10/25, Abgabe Dienstherr, BMAS, success
Japanischer Fächer, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/11/16, Abgabe Dienstherr, BMAS, success
Buch und es beginnt ein neues Leben, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/11/20, Abgabe Dienstherr, BMAS, success
Buch Inklusive Schule, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/11/20, Abgabe Dienstherr, BMAS, success
zwei kleine japanische Faltfächer, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/11/20, Behalten, BMAS, success
Wandkalender (Poster) für das Jahr 2013 mit Werbeaufdruck ITSG, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/11/20, Behalten, BMAS, success
Wandkalender (Poster) für das Jahr 2013 mit Werbeaufdruck ITSG, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/11/20, Behalten, BMAS, success
Süßigkeiten für Mitarbeiterinnen von Vb1, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/11/22, Behalten, BMAS, success
Magnet-Pin und ein Tuch, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/11/26, Abgabe Dienstherr, BMAS, success
Kommentar zum Betriebsrentengesetz mit Insolvenzsicherung und Versorgungsausgleich 5. Auflage, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/11/27, Abgabe Dienstherr, BMAS, success
Tischkalender scharz Lufthansa, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/12/4, Behalten, BMAS, success
BMW - Wochenplaner, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/12/5, Behalten, BMAS, success
BMW - Wochenplaner, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/12/5, Behalten, BMAS, success
Kalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/12/6, Behalten, BMAS, success
"Kalender ""Schiffswelten 2013"" mit VDR-Logo", Bundesministerium fuer Arbeit und Soziales, 2015, 2012/12/6, Behalten, BMAS, success
Espressotasse von Ritzenhoff, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/12/7, Behalten, BMAS, success
Kalender 2013, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/12/11, Behalten, BMAS, success
"1 Flasche Rotwein (0, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/12/11, Behalten, BMAS, success
Kalender mit Weihnachtsgruß, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/12/12, Behalten, BMAS, success
1 Flasche Rotwein, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/12/12, Behalten, BMAS, success
Kick it und ein Vogelhäuschen, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/12/12, Abgabe Dienstherr, BMAS, success
"Doppel-CD ""The Very Best of Arvo Pärt""", Bundesministerium fuer Arbeit und Soziales, 2015, 2012/12/14, Behalten, BMAS, success
"Teelicht, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/12/14, Behalten (Dienstgebrauch), BMAS, success
Schachtel Pralinen, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/12/17, Behalten, BMAS, success
3 Kalender A3-Format, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/12/18, Behalten, BMAS, success
5 Kalender A3-Format, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/12/18, Behalten, BMAS, success
"1 Flasche Wein, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/12/18, Behalten (Dienstgebrauch), BMAS, success
Weihnachtssüßigkeiten, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/12/19, Behalten, BMAS, success
"DLR Wandkalender 2013 (Anlass: In Verbindung mit Glückwünschen, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/12/21, Abgabe Dienstherr, BMAS, success
Flasche Wein als Weihnachtspräsent, Bundesministerium fuer Arbeit und Soziales, 2015, 2012/12/21, Behalten, BMAS, success
"Buch ""Tarifsammlung für die Bauwirtschaft 2012/2013""", Bundesministerium fuer Arbeit und Soziales, 2015, 2013/1/2, Abgabe Dienstherr, BMAS, success
Ausgabe der iW Trends, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/5/16, Behalten, BMAS, success
Kunstkalender 2013, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/1/4, Behalten, BMAS, success
Tischuhr (-wecker) in Form eines blauen Männchens, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/1/8, Abgabe Dienstherr, BMAS, success
"Taschenbuch (""Alte Liebe"", Bundesministerium fuer Arbeit und Soziales, 2015, 2013/1/8, Abgabe Dienstherr, BMAS, success
Hello Kitty Handyanhänger und Umlaufmappe, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/1/21, Behalten, BMAS, success
Hello Kitty Handyanhänger und Umlaufmappe, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/1/21, Behalten, BMAS, success
"Kalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/1/2, Abgabe Dienstherr, BMAS, success
Wandkalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/1/10, Behalten, BMAS, success
1 Flasche Wein 2007 Villa di Capezzana, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/1/30, Behalten, BMAS, success
1 Flasche Wein, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/1/31, Behalten, BMAS, success
10 Notizbücher mit Kugelschreiber und 5 Wandkalender (Poster), Bundesministerium fuer Arbeit und Soziales, 2015, 2013/2/6, Behalten, BMAS, success
Eintrittskarte für die CeBIT, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/2/1, Behalten (Dienstgebrauch), BMAS, success
Bewirtung und Get-Together bei einer Veranstaltung, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/2/14, Behalten (Dienstgebrauch), BMAS, success
2 Pralinenschachteln und eine kleine Holzarbeit, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/2/22, Behalten, BMAS, success
Nachbildung des königlichen Schmucks aus Korea, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/2/26, Abgabe Dienstherr, BMAS, success
Vier bemalte Untersetzer aus Papier/Pappe, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/3/4, Behalten, BMAS, success
Kugelschreiber mit BMAS-Gravur, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/3/5, Behalten, BMAS, success
"Bild ""100 Jahre - 100 Bilder"" anlässlich 100 Jahre DBSV (auf Leinwand)", Bundesministerium fuer Arbeit und Soziales, 2015, 2013/3/8, Abgabe Dienstherr, BMAS, success
Holzbild mit der Darstellung einer Bucht in Singapore, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/4/15, Behalten, BMAS, success
Krawatte, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/4/18, Behalten, BMAS, success
kleines Buch und Champagne Trüffel, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/5/24, Behalten, BMAS, success
Champagne Trüffel, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/5/24, Behalten, BMAS, success
Bildband Danzig, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/6/10, Behalten, BMAS, success
Tarifsammlung für die Bauwirtschaft, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/6/14, Abgabe Dienstherr, BMAS, success
"Broschüre ""Zukunft der Arbeitswelt""", Bundesministerium fuer Arbeit und Soziales, 2015, 2013/5/29, Behalten, BMAS, success
Bild aus Singapur, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/6/26, Behalten, BMAS, success
"Buch ""Alles auf Anfang - Potraits von Menschen mit Schädelhirntrauma""", Bundesministerium fuer Arbeit und Soziales, 2015, 2013/6/26, Behalten, BMAS, success
Einladung zu einer Theaterveranstaltung, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/6/24, Behalten, BMAS, success
2 Tassen von der CSU + Kaffee, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/6/27, Behalten, BMAS, success
"Heft ""Deutschland in Zahlen 2013""", Bundesministerium fuer Arbeit und Soziales, 2015, 2013/6/17, Behalten, BMAS, success
Handfächer, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/7/3, Behalten, BMAS, success
"Handyetui, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/7/4, Abgabe Dienstherr, BMAS, success
Blechtellerchen, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/7/4, Behalten, BMAS, success
"Einladung Festakt ""Mestemacher Preis Managerin des Jahres 2013""", Bundesministerium fuer Arbeit und Soziales, 2015, 2013/7/3, Behalten (Dienstgebrauch), BMAS, success
"Fachbuch: Ulrich Karpenstein, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/6/25, Behalten (Dienstgebrauch), BMAS, success
Blumenstrauß, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/7/5, Behalten, BMAS, success
koreanischer Handfächer aus Holz, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/7/5, Behalten, BMAS, success
Handfächer, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/7/5, Behalten, BMAS, success
"Buch ""Das hatte ich aber ganz anders verstanden…""", Bundesministerium fuer Arbeit und Soziales, 2015, 2013/8/22, Behalten, BMAS, success
"Buch ""Das schaff ich schon…""", Bundesministerium fuer Arbeit und Soziales, 2015, 2013/8/22, Behalten, BMAS, success
Reiseführer MERIAN aktiv Rhein-Neckar, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/6/9, Behalten, BMAS, success
"Kugelschreiber, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/9/4, Behalten, BMAS, success
Geschenkdose Leysieffer mit 8 Schokoladenpralinés, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/9/2, Behalten, BMAS, success
Briefmarken in Glasfassung, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/9/13, Abgabe Dienstherr, BMAS, success
Glas mit Lavendelblüten (Geburtstag), Bundesministerium fuer Arbeit und Soziales, 2015, 2013/9/6, Behalten, BMAS, success
Belgische Pralinen, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/9/13, Behalten, BMAS, success
1 Flasche Wein (Spätburgunder), Bundesministerium fuer Arbeit und Soziales, 2015, 2013/9/16, Behalten, BMAS, success
Krawatte mit Emblem der Dienststelle Schiffssicherheit, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/9/20, Behalten, BMAS, success
Krawatte, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/9/20, Behalten, BMAS, success
"Buch ""Controlling Corruption in Europe""", Bundesministerium fuer Arbeit und Soziales, 2015, 2013/9/25, Abgabe Dienstherr, BMAS, success
"Buch ""Praxishandbuch Gute Büroarbeit""", Bundesministerium fuer Arbeit und Soziales, 2015, 2013/10/8, Abgabe Dienstherr, BMAS, success
Frühstückstablet (schwedisches Souvenir), Bundesministerium fuer Arbeit und Soziales, 2015, 2013/10/11, Behalten, BMAS, success
Frühstückstablet (schwedisches Souvenir), Bundesministerium fuer Arbeit und Soziales, 2015, 2013/10/11, Behalten, BMAS, success
Kalener in Taschenbuchform, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/10/16, Behalten, BMAS, success
Frühstückstablet (schwedisches Souvenir), Bundesministerium fuer Arbeit und Soziales, 2015, 2013/10/11, Behalten, BMAS, success
Frühstückstablet (schwedisches Souvenir), Bundesministerium fuer Arbeit und Soziales, 2015, 2013/10/16, Behalten, BMAS, success
Buch (vermutlich gebraucht), Bundesministerium fuer Arbeit und Soziales, 2015, 2013/10/29, Behalten, BMAS, success
Lesezeichen, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/10/29, Behalten, BMAS, success
Briefbeschwerer, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/10/29, Behalten, BMAS, success
"Nylontasche, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/10/29, Behalten (Dienstgebrauch), BMAS, success
"Ein ungefülltes Holzschminkkästchen, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/10/29, Abgabe Dienstherr, BMAS, success
Kugelschreiber und Anstecknadel, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/10/29, Behalten, BMAS, success
Kravatte und Buch, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/10/29, Behalten, BMAS, success
Begleitprogramm im Estrel zu einer Fachveranstaltung, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/10/24, Behalten (Dienstgebrauch), BMAS, success
Teilnahme an der 7. CERTQUA-Branchenkonferenz am 14.11.2013, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/10/31, Behalten (Dienstgebrauch), BMAS, success
Seidenkrawatte, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/11/4, Behalten, BMAS, success
"Bewirtung, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/11/4, Behalten (Dienstgebrauch), BMAS, success
Porzellanteller mit Moskaumotiv und Aufsteller, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/11/20, Behalten, BMAS, success
USB-Stick u nd Visitenkartenetui, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/11/18, Behalten (Dienstgebrauch), BMAS, success
Porzellanteller mit Moskaumotiv und Aufsteller, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/11/21, Behalten, BMAS, success
Eine Flasche Weißwein, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/11/25, Behalten, BMAS, success
Adventskalender gefüllt mit Schokolade, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/11/25, Behalten, BMAS, success
Flasche Wein Barolo, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/11/26, Behalten, BMAS, success
Dreimonatskalender (Wandkalender), Bundesministerium fuer Arbeit und Soziales, 2015, 2013/11/25, Behalten, BMAS, success
Wandkalender in Posterform, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/11/29, Behalten, BMAS, success
Eine Krawatte und ein Wandkalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/5, Behalten, BMAS, success
Tasse, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/2, Behalten, BMAS, success
Pralinen, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/3, Behalten, BMAS, success
Kleines Plätzchenförmchen (Sternform), Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/2, Behalten, BMAS, success
Wandkalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/4, Behalten, BMAS, success
2 Müslischalen und 2 Servietten, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/5, Behalten, BMAS, success
"Visitenkartenetui, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/4, Behalten (Dienstgebrauch), BMAS, success
Koreanisches Kochbuch, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/4, Behalten, BMAS, success
"Seidentuch, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/4, Behalten (Dienstgebrauch), BMAS, success
Mini-Kerze, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/5, Behalten, BMAS, success
Kalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/6, Behalten, BMAS, success
Jahreskalender Ikebana, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/9, Behalten, BMAS, success
Jahreskalender Ikebana, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/10, Behalten, BMAS, success
Buch, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/11, Behalten, BMAS, success
4-Monats-Wandkalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/11, Behalten, BMAS, success
Lebkuchenhaus, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/12, Behalten, BMAS, success
"Taschenaufhänger, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/16, Behalten (Dienstgebrauch), BMAS, success
Kalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/16, Behalten, BMAS, success
Kalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/16, Behalten, BMAS, success
"1. Wandkalender (Maße ca. 30x40 cm). Wandkalender (Maße ca. 35x90 cm)", Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/17, Behalten, BMAS, success
1 Flasche Sekt, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/17, Behalten, BMAS, success
Kalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/18, Behalten, BMAS, success
"3 x Sekt, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/19, Behalten (Dienstgebrauch), BMAS, success
Weihnachtskarte mit 4 Weihnachtsbriefmarken á 58 Cent mit Erstausgabetagsstempel vom 2.11.2013 abgestempelt., Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/17, Behalten, BMAS, success
"Kalender der Grafik Werkstatt Bielefeld, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/19, Abgabe Dienstherr, BMAS, success
Märchenbuch, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/16, Behalten, BMAS, success
"0, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/23, Abgabe Dienstherr, BMAS, success
Kalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/20, Behalten, BMAS, success
a) Adventskranz; b) Kalender; c) Erstausgabe-Briefmarken (entwertet), Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/23, Behalten, BMAS, success
Baumkuchen, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/19, Behalten, BMAS, success
"Kleine Schatulle, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/19, Abgabe Dienstherr, BMAS, success
Kalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/19, Behalten, BMAS, success
Kopfhörer, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/16, Behalten, BMAS, success
"Fachbücher: ""Betriebliche Suchtprävention und Suchthilfe""und ""Sucht im Betrieb""", Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/12, Abgabe Dienstherr, BMAS, success
"Thermosflasche 0, Bundesministerium fuer Arbeit und Soziales, 2015, 2013/12/17, Behalten (Dienstgebrauch), BMAS, success
"Eine Schachtel Pralinen von Kraume ""Die Kleinen Leineweber"" (16er)", Bundesministerium fuer Arbeit und Soziales, 2015, 2014/3/14, Behalten, BMAS, success
Wandkalender (Ca. DIN A2), Bundesministerium fuer Arbeit und Soziales, 2015, 2014/1/2, Behalten, BMAS, success
1 Wandkalender 2014, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/1/2, Behalten, BMAS, success
Buch, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/1/6, Abgabe Dienstherr, BMAS, success
"1 Weihnachtsfigur aus Holz, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/1/6, Behalten (Dienstgebrauch), BMAS, success
"Rotwein, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/1/6, Behalten (Dienstgebrauch), BMAS, success
Kalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/1/7, Behalten, BMAS, success
"2 Flaschen Weißwein, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/1/7, Behalten, BMAS, success
Kalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/1/9, Behalten, BMAS, success
"2 Stück Dreimonatskalender der Firma Schwendy, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/1/13, Behalten (Dienstgebrauch), BMAS, success
Schlüsselanhänger, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/1/15, Behalten, BMAS, success
1 Flasche Rotwein, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/1/17, Behalten, BMAS, success
"Essenseinladung ""Ministry of Agriculture, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/1/17, Behalten (Dienstgebrauch), BMAS, success
"Essenseinladung ""Ministry of Agriculture, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/1/17, Behalten (Dienstgebrauch), BMAS, success
Tischkalender schwarz Lufthansa, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/1/21, Behalten, BMAS, success
Flasche Schaumwein, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/1/21, Behalten, BMAS, success
Kopfhörer - Weihnachtsgeschenk 2013, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/1/30, Behalten, BMAS, success
Kopfhörer - Weihnachtsgeschenk 2013, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/1/30, Behalten, BMAS, success
Kopfhörer - Weihnachtsgeschenk 2013, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/1/30, Behalten, BMAS, success
Kopfhörer - Weihnachtsgeschenk 2013, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/1/30, Behalten, BMAS, success
"Eine Schachtel Pralinen von Kraume ""Die kleinen Leineweber"" (16er)", Bundesministerium fuer Arbeit und Soziales, 2015, 2014/1/30, Behalten, BMAS, success
"Eine Schachtel Pralinen; Feodora ""Zarte Momente"" 500g", Bundesministerium fuer Arbeit und Soziales, 2015, 2014/1/30, Behalten, BMAS, success
Gutschein für ein Kaffee-Getränk, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/2/3, Behalten, BMAS, success
Kopfhörer - Weihnachtsgeschenk 2013, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/2/12, Behalten, BMAS, success
Schlips, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/2/12, Behalten, BMAS, success
Konferenzmappe, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/2/12, Abgabe Dienstherr, BMAS, success
Teilnahme an einem Essen im Hotel InterContinental Berlin zur Verleihung des Mestemacher Preises Spitzenvater des Jahres 2014 (Schirmherrschaft BMFSFJ), Bundesministerium fuer Arbeit und Soziales, 2015, 2014/2/18, Behalten, BMAS, success
"Honig, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/2/19, Behalten (Dienstgebrauch), BMAS, success
Bilderrahmen, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/3/18, Behalten, BMAS, success
Stirnlampe, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/3/24, Abgabe Dienstherr, BMAS, success
2 Flaschen Wein in einer Präsentschachtel, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/3/25, Abgabe Dienstherr, BMAS, success
Lindt-Pralinen, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/3/27, Behalten, BMAS, success
Werksausgabe 10. Kopfgeburten oder die Deutschen sterben aus; ISBN: 9783882434910, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/3/31, Behalten, BMAS, success
17 Pralinen in einer Schachtel, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/4/7, Behalten, BMAS, success
"Kostenlose Teilnahme an der Fachtagung am 21.05.2014", Bundesministerium fuer Arbeit und Soziales, 2015, 2014/4/14, Behalten (Dienstgebrauch), BMAS, success
Konfekt, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/4/15, Behalten, BMAS, success
Konfekt, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/4/28, Behalten, BMAS, success
Zwei Mousepads aus Seide, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/5/12, Abgabe Dienstherr, BMAS, success
"Geschenkpaket (Nougat, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/5/15, Abgabe Dienstherr, BMAS, success
"""Cupola"" Espresso Sammeltasse Nr. 42", Bundesministerium fuer Arbeit und Soziales, 2015, 2014/5/19, Abgabe Dienstherr, BMAS, success
"Eine Flasche kanadischer Eiswein, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/5/20, Behalten (Dienstgebrauch), BMAS, success
"Flasche Baden Spätburgunder Rotwein, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/5/23, Behalten (Dienstgebrauch), BMAS, success
Grubenlampe, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/5/27, Abgabe Dienstherr, BMAS, success
Kaffeetasse, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/6/2, Behalten, BMAS, success
